format,view,chunk_size,step_a,step_b,inter_over_a,inter_over_b,jaccard
dcp,file,4194304,6,16,0.0,0.0,0.0
dcp,file,4194304,6,17,0.0,0.0,0.0
dcp,file,4194304,6,18,0.0,0.0,0.0
dcp,file,4194304,6,19,0.0,0.0,0.0
dcp,file,4194304,7,8,0.0,0.0,0.0
dcp,file,4194304,7,9,0.0,0.0,0.0
dcp,file,4194304,7,10,0.0,0.0,0.0
dcp,file,4194304,7,11,0.0,0.0,0.0
dcp,file,4194304,7,12,0.0,0.0,0.0
dcp,file,4194304,7,13,0.0,0.0,0.0
dcp,file,4194304,7,14,0.0,0.0,0.0
dcp,file,4194304,7,15,0.0,0.0,0.0
dcp,file,4194304,7,16,0.0,0.0,0.0
dcp,file,4194304,7,17,0.0,0.0,0.0
dcp,file,4194304,7,18,0.0,0.0,0.0
dcp,file,4194304,7,19,0.0,0.0,0.0
dcp,file,4194304,8,9,0.0,0.0,0.0
dcp,file,4194304,8,10,0.0,0.0,0.0
dcp,file,4194304,8,11,0.0,0.0,0.0
dcp,file,4194304,8,12,0.0,0.0,0.0
dcp,file,4194304,8,13,0.0,0.0,0.0
dcp,file,4194304,8,14,0.0,0.0,0.0
dcp,file,4194304,8,15,0.0,0.0,0.0
dcp,file,4194304,8,16,0.0,0.0,0.0
dcp,file,4194304,8,17,0.0,0.0,0.0
dcp,file,4194304,8,18,0.0,0.0,0.0
dcp,file,4194304,8,19,0.0,0.0,0.0
dcp,file,4194304,9,10,0.0,0.0,0.0
dcp,file,4194304,9,11,0.0,0.0,0.0
dcp,file,4194304,9,12,0.0,0.0,0.0
dcp,file,4194304,9,13,0.0,0.0,0.0
dcp,file,4194304,9,14,0.0,0.0,0.0
dcp,file,4194304,9,15,0.0,0.0,0.0
dcp,file,4194304,9,16,0.0,0.0,0.0
dcp,file,4194304,9,17,0.0,0.0,0.0
dcp,file,4194304,9,18,0.0,0.0,0.0
dcp,file,4194304,9,19,0.0,0.0,0.0
dcp,file,4194304,10,11,0.0,0.0,0.0
dcp,file,4194304,10,12,0.0,0.0,0.0
dcp,file,4194304,10,13,0.0,0.0,0.0
dcp,file,4194304,10,14,0.0,0.0,0.0
dcp,file,4194304,10,15,0.0,0.0,0.0
dcp,file,4194304,10,16,0.0,0.0,0.0
dcp,file,4194304,10,17,0.0,0.0,0.0
dcp,file,4194304,10,18,0.0,0.0,0.0
dcp,file,4194304,10,19,0.0,0.0,0.0
dcp,file,4194304,11,12,0.0,0.0,0.0
dcp,file,4194304,11,13,0.0,0.0,0.0
dcp,file,4194304,11,14,0.0,0.0,0.0
dcp,file,4194304,11,15,0.0,0.0,0.0
dcp,file,4194304,11,16,0.0,0.0,0.0
dcp,file,4194304,11,17,0.0,0.0,0.0
dcp,file,4194304,11,18,0.0,0.0,0.0
dcp,file,4194304,11,19,0.0,0.0,0.0
dcp,file,4194304,12,13,0.0,0.0,0.0
dcp,file,4194304,12,14,0.0,0.0,0.0
dcp,file,4194304,12,15,0.0,0.0,0.0
dcp,file,4194304,12,16,0.0,0.0,0.0
dcp,file,4194304,12,17,0.0,0.0,0.0
dcp,file,4194304,12,18,0.0,0.0,0.0
dcp,file,4194304,12,19,0.0,0.0,0.0
dcp,file,4194304,13,14,0.0,0.0,0.0
dcp,file,4194304,13,15,0.0,0.0,0.0
dcp,file,4194304,13,16,0.0,0.0,0.0
dcp,file,4194304,13,17,0.0,0.0,0.0
dcp,file,4194304,13,18,0.0,0.0,0.0
dcp,file,4194304,13,19,0.0,0.0,0.0
dcp,file,4194304,14,15,0.0,0.0,0.0
dcp,file,4194304,14,16,0.0,0.0,0.0
dcp,file,4194304,14,17,0.0,0.0,0.0
dcp,file,4194304,14,18,0.0,0.0,0.0
dcp,file,4194304,14,19,0.0,0.0,0.0
dcp,file,4194304,15,16,0.0,0.0,0.0
dcp,file,4194304,15,17,0.0,0.0,0.0
dcp,file,4194304,15,18,0.0,0.0,0.0
dcp,file,4194304,15,19,0.0,0.0,0.0
dcp,file,4194304,16,17,0.0,0.0,0.0
dcp,file,4194304,16,18,0.0,0.0,0.0
dcp,file,4194304,16,19,0.0,0.0,0.0
dcp,file,4194304,17,18,0.0,0.0,0.0
dcp,file,4194304,17,19,0.0,0.0,0.0
dcp,file,4194304,18,19,0.0,0.0,0.0
